771312,2575217.4,-1.029
771308,2575219.2,-1.695
771306.3,2575220,-2.026
771304,2575221,-3.947
771300,2575222.8,-6.35
771297.4,2575224,-6.681
771284,2575230,-8.214
771280,2575231.8,-9.925
771279.6,2575232,-10.079
771276,2575233.6,-11.345
771272,2575235.4,-13.029
771270.7,2575236,-13.469
771268,2575237.2,-14.409
771264,2575239,-15.61
771261.8,2575240,-15.916
771260,2575240.8,-16.052
771256,2575242.6,-15.891
771252.9,2575244,-15.716
771252,2575244.4,-15.66
771248,2575246.2,-15.44
771244,2575248,-15.073
771244,2575248,-15.068
771240,2575249.8,-14.351
771236,2575251.6,-13.745
771235.1,2575252,-13.624
771232,2575253.4,-13.054
771228,2575255.2,-11.957
771226.3,2575256,-11.545
771224,2575257,-11.064
771220,2575258.8,-10.475
771217.4,2575260,-10.1
771216,2575260.6,-9.898
771212,2575262.4,-9.447
771208.5,2575264,-8.998
771208,2575264.2,-8.932
771204,2575266,-8.365
771200,2575267.8,-7.707
771199.6,2575268,-7.636
771196,2575269.6,-6.987
771192,2575271.4,-6.278
771190.7,2575272,-6.035
771188,2575273.2,-5.556
771184,2575275,-4.984
771181.8,2575276,-4.752
771180,2575276.8,-4.569
771176,2575278.6,-4.239
771172.9,2575280,-3.999
771172,2575280.4,-3.926
771168,2575282.2,-3.601
771164,2575284,-3.243
771164,2575284,-3.242
771160,2575285.8,-2.898
771156,2575287.6,-2.567
771155.1,2575288,-2.505
771152,2575289.4,-2.285
771148,2575291.2,-2.013
771146.2,2575292,-1.886
771144,2575293,-1.717
771140,2575294.8,-1.416
771137.3,2575296,-1.299
771136,2575296.6,-1.249
771132.7,2575298.1,-1.18
771329.4,2575191.1,6.312
771328,2575191.7,5.736
771327.4,2575192,5.678
771324,2575193.6,3.579
771320,2575195.4,3.263
771318.8,2575196,1.274
771316,2575197.3,1.341
771312,2575199.1,1.133
771310.1,2575200,0.628
771308,2575201,0.36
771304,2575202.8,-0.37
771301.4,2575204,-0.489
771300,2575204.7,-0.809
771296,2575206.5,-0.961
771292.8,2575208,-1.124
771292,2575208.4,-1.316
771288,2575210.2,-2.76
771284.1,2575212,-4.953
771284,2575212.1,-5.019
771280,2575213.9,-6.803
771276,2575215.8,-8.133
771275.5,2575216,-8.249
771272,2575217.6,-9.366
771268,2575219.5,-10.953
771266.8,2575220,-11.531
771264,2575221.3,-12.966
771260,2575223.2,-14.173
771258.2,2575224,-14.679
771256,2575225,-15.165
771252,2575226.9,-15.136
771249.5,2575228,-15.059
771248,2575228.7,-14.957
771244,2575230.5,-14.661
771240.9,2575232,-14.398
771240,2575232.4,-14.304
771236,2575234.2,-13.642
771232.2,2575236,-12.917
771232,2575236.1,-12.88
771228,2575237.9,-12.293
771224,2575239.8,-11.471
771223.5,2575240,-11.394
771220,2575241.6,-10.837
771216,2575243.5,-10.298
771214.9,2575244,-10.189
771212,2575245.3,-9.902
771208,2575247.2,-9.48
771206.2,2575248,-9.249
771204,2575249,-8.989
771200,2575250.9,-8.443
771197.6,2575252,-8.087
771196,2575252.7,-7.85
