2652017.64	710819.57	15-11-2024	47:54.0	10.84	-47.64	3		
2652020	710819.43	15-11-2024	47:55.0	10.96	-47.71	3		
2652022.34	710819.24	15-11-2024	47:56.2	11.05	-47.71	3		
2652024.71	710819.21	15-11-2024	47:57.0	11.15	-47.9	3		
2652026.98	710819.18	15-11-2024	47:58.0	11.27	-47.96	3		
2652029.19	710819.31	15-11-2024	47:59.0	11.39	-48.1	3		
2652031.37	710819.48	15-11-2024	48:00.0	11.52	-48.12	3		
2652033.6	710819.76	15-11-2024	48:01.1	11.65	-48.26	3		
2652035.88	710820.07	15-11-2024	48:02.0	11.76	-48.37	3		
2652038.21	710820.43	15-11-2024	48:03.0	11.82	-48.43	3		
2652040.6	710820.81	15-11-2024	48:04.0	11.86	-48.48	3		
2652043.07	710821.16	15-11-2024	48:05.0	11.91	-48.55	3		
2652045.55	710821.5	15-11-2024	48:06.1	11.9	-48.51	3		
2652048.08	710821.8	15-11-2024	48:07.0	11.9	-48.43	3		
2652050.63	710822.12	15-11-2024	48:08.0	11.87	-48.36	3		
2652053.22	710822.41	15-11-2024	48:09.0	11.84	-48.34	3		
2652055.81	710822.75	15-11-2024	48:10.0	11.83	-48.3	3		
2652058.44	710823.06	15-11-2024	48:11.1	11.84	-48.24	3		
2652061.1	710823.36	15-11-2024	48:12.0	11.91	-48.25	3		
2652063.82	710823.73	15-11-2024	48:13.0	12.02	-48.54	3		
2652066.53	710824.07	15-11-2024	48:14.0	12.11	-48.61	3		
2652069.24	710824.44	15-11-2024	48:15.0	12.17	-48.63	3		
2652071.94	710824.82	15-11-2024	48:16.2	12.24	-48.63	3		
2652074.63	710825.24	15-11-2024	48:17.0	12.33	-48.68	3		
2652077.34	710825.69	15-11-2024	48:18.0	12.42	-48.75	3		
2652080.05	710826.09	15-11-2024	48:19.1	12.48	-48.67	3		
2652082.78	710826.56	15-11-2024	48:20.0	12.53	-48.75	3		
2652085.51	710826.94	15-11-2024	48:21.2	12.53	-48.71	3		
2652088.23	710827.35	15-11-2024	48:22.0	12.52	-48.72	3		
2652093.6	710827.93	15-11-2024	48:24.0	12.47	-48.67	3		
2652096.22	710828.12	15-11-2024	48:25.0	12.38	-48.61	3		
2652098.79	710828.25	15-11-2024	48:26.2	12.3	-48.53	3		
2652101.33	710828.35	15-11-2024	48:27.0	12.25	-48.47	3		
2652103.87	710828.41	15-11-2024	48:28.0	12.17	-48.39	3		
2652106.38	710828.4	15-11-2024	48:29.0	12.06	-48.24	3		
2652108.91	710828.37	15-11-2024	48:30.0	11.96	-48.12	3		
2652111.41	710828.36	15-11-2024	48:31.1	11.9	-48.09	3		
2652113.87	710828.34	15-11-2024	48:32.0	11.85	-47.99	3		
2652116.32	710828.34	15-11-2024	48:33.0	11.82	-47.94	3		
2652118.78	710828.37	15-11-2024	48:34.0	11.8	-47.9	3		
2652121.23	710828.41	15-11-2024	48:35.0	11.79	-47.88	3		
2652123.69	710828.51	15-11-2024	48:36.1	11.81	-47.9	3		
2652126.17	710828.66	15-11-2024	48:37.0	11.81	-47.9	3		
2652128.67	710828.86	15-11-2024	48:38.0	11.82	-47.88	3		
