N,E,D,T,DBS,UK,Chainage,WL,RL
2651766.18,711778.21,14-11-2024,0.031630787037037,11.35,-59.85,33,7.103,-4.247
2651765.2,711778.11,14-11-2024,0.0316423611111111,11.41,-59.9,33,7.103,-4.307
2651764.22,711778.01,14-11-2024,0.0316539351851852,11.44,-59.93,33,7.103,-4.337
2651763.28,711777.88,14-11-2024,0.0316643518518519,11.42,-59.91,33,7.103,-4.317
2651762.34,711777.76,14-11-2024,0.0316782407407407,11.45,-59.92,33,7.103,-4.347
2651761.44,711777.63,14-11-2024,0.0316886574074074,11.42,-59.91,33,7.103,-4.317
2651760.55,711777.51,14-11-2024,0.0317002314814815,11.31,-59.79,33,7.103,-4.207
2651759.71,711777.38,14-11-2024,0.0317118055555556,11.11,-59.59,33,7.103,-4.007
2651758.88,711777.25,14-11-2024,0.0317233796296296,10.97,-59.46,33,7.103,-3.867
2651758.09,711777.13,14-11-2024,0.0317361111111111,10.26,-58.74,33,7.103,-3.157
2651757.33,711777,14-11-2024,0.0317465277777778,9.62,-58.11,33,7.103,-2.517
2651756.56,711776.86,14-11-2024,0.0317581018518518,9.35,-57.84,33,7.103,-2.247
2651755.79,711776.72,14-11-2024,0.0317696759259259,8.35,-56.84,33,7.103,-1.247
2651755.04,711776.59,14-11-2024,0.03178125,8.2,-56.7,33,7.103,-1.097
2651754.28,711776.48,14-11-2024,0.0317939814814815,8.05,-56.53,33,7.103,-0.947000000000001
2651753.54,711776.39,14-11-2024,0.0318043981481482,7.75,-56.24,33,7.103,-0.647
2651752.8,711776.33,14-11-2024,0.0318159722222222,6.73,-55.22,33,7.103,0.372999999999999
2651752.08,711776.28,14-11-2024,0.0318275462962963,5.87,-54.37,33,7.103,1.233
2651751.36,711776.27,14-11-2024,0.0318391203703704,5.86,-54.35,33,7.103,1.243
2651750.67,711776.28,14-11-2024,0.0318518518518519,5.48,-53.98,33,7.103,1.623
2651749.98,711776.31,14-11-2024,0.0318622685185185,5.36,-53.86,33,7.103,1.743
2651749.31,711776.38,14-11-2024,0.0318761574074074,4.66,-53.16,33,7.103,2.443
2651748.69,711776.44,14-11-2024,0.0318842592592593,4.31,-52.82,33,7.103,2.793
2651748.07,711776.54,14-11-2024,0.0318969907407407,4.1,-52.6,33,7.103,3.003
2651747.47,711776.64,14-11-2024,0.0319097222222222,3.86,-52.36,33,7.103,3.243
2651746.86,711776.76,14-11-2024,0.0319201388888889,3.7,-52.2,33,7.103,3.403
2651746.26,711776.89,14-11-2024,0.0319305555555556,3.48,-51.99,33,7.103,3.623
2651745.65,711777.06,14-11-2024,0.031943287037037,3.27,-51.77,33,7.103,3.833
2651745.06,711777.22,14-11-2024,0.0319548611111111,3.03,-51.55,33,7.103,4.073
2651744.49,711777.41,14-11-2024,0.03196875,2.14,-50.64,33,7.103,4.963
2651743.95,711777.59,14-11-2024,0.0319768518518519,2.28,-50.79,33,7.103,4.823
2651743.7,711777.72,14-11-2024,0.0319884259259259,2.14,-50.61,33,7.103,4.963
2651743.7,711777.85,14-11-2024,0.0320011574074074,2.1,-50.62,33,7.103,5.003
2651743.69,711778.06,14-11-2024,0.0320127314814815,2.14,-50.62,33,7.103,4.963
2651743.68,711778.23,14-11-2024,0.032025462962963,2.06,-50.56,33,7.103,5.043
2651743.66,711778.41,14-11-2024,0.0320347222222222,2.07,-50.57,33,7.103,5.033
2651743.64,711778.59,14-11-2024,0.0320474537037037,2.04,-50.55,33,7.103,5.063
2651743.6,711778.78,14-11-2024,0.0320590277777778,2.13,-50.63,33,7.103,4.973
2651743.56,711778.98,14-11-2024,0.0320694444444444,2.07,-50.58,33,7.103,5.033
2651743.5,711779.2,14-11-2024,0.0320833333333333,2.01,-50.5,33,7.103,5.093
2651743.47,711779.41,14-11-2024,0.03209375,1.6,-50.1,33,7.103,5.503
2651743.41,711779.64,14-11-2024,0.0321053240740741,1.94,-50.42,33,7.103,5.163
2651748.58,711756.65,14-11-2024,0.0348611111111111,3.86,-49.93,34,7.103,3.243
2651748.98,711756.13,14-11-2024,0.0348715277777778,3.85,-49.94,34,7.103,3.253
2651749.43,711755.68,14-11-2024,0.0348819444444444,4.05,-50.21,34,7.103,3.053
2651749.92,711755.26,14-11-2024,0.0348946759259259,4.37,-50.52,34,7.103,2.733
2651750.45,711754.88,14-11-2024,0.03490625,4.48,-50.74,34,7.103,2.623
2651750.98,711754.53,14-11-2024,0.0349189814814815,5.31,-51.65,34,7.103,1.793
2651751.56,711754.24,14-11-2024,0.0349293981481481,5.34,-51.77,34,7.103,1.763
2651752.19,711753.93,14-11-2024,0.0349409722222222,5.99,-52.51,34,7.103,1.113
2651752.95,711753.64,14-11-2024,0.0349513888888889,6.04,-52.68,34,7.103,1.063
2651753.84,711753.32,14-11-2024,0.0349641203703704,6.44,-53.16,34,7.103,0.662999999999999
2651754.91,711753.03,14-11-2024,0.0349768518518518,7.87,-54.59,34,7.103,-0.767
2651756.1,711752.79,14-11-2024,0.0349872685185185,8.27,-54.99,34,7.103,-1.167
2651757.49,711752.62,14-11-2024,0.0349988425925926,9.66,-56.46,34,7.103,-2.557
2651759.04,711752.54,14-11-2024,0.0350104166666667,10.94,-57.8,34,7.103,-3.837
2651760.76,711752.46,14-11-2024,0.0350219907407407,11.78,-58.69,34,7.103,-4.677
2651762.65,711752.45,14-11-2024,0.0350347222222222,11.81,-58.74,34,7.103,-4.707
2651764.69,711752.52,14-11-2024,0.0350451388888889,11.78,-58.76,34,7.103,-4.677
2651766.83,711752.65,14-11-2024,0.035056712962963,11.65,-58.64,34,7.103,-4.547
2651769.05,711752.84,14-11-2024,0.0350671296296296,10.91,-57.9,34,7.103,-3.807
2651771.4,711753.16,14-11-2024,0.0350787037037037,10.79,-57.77,34,7.103,-3.687
2651773.86,711753.48,14-11-2024,0.0350925925925926,10.4,-57.36,34,7.103,-3.297
2651776.41,711753.84,14-11-2024,0.0351030092592593,10.18,-57.11,34,7.103,-3.077
2651779.03,711754.26,14-11-2024,0.0351145833333333,9.92,-56.79,34,7.103,-2.817
2651781.63,711754.72,14-11-2024,0.0351261574074074,9.68,-56.55,34,7.103,-2.577
2651784.27,711755.18,14-11-2024,0.0351377314814815,9.49,-56.48,34,7.103,-2.387
2651786.92,711755.6,14-11-2024,0.035150462962963,9.25,-56.31,34,7.103,-2.147
2651789.57,711756.06,14-11-2024,0.0351608796296296,9.22,-56.32,34,7.103,-2.117
2651792.25,711756.51,14-11-2024,0.0351724537037037,9.03,-56.17,34,7.103,-1.927
2651794.93,711756.9,14-11-2024,0.0351840277777778,8.88,-55.99,34,7.103,-1.777
2651797.65,711757.33,14-11-2024,0.0351956018518519,8.75,-55.96,34,7.103,-1.647
2651800.39,711757.69,14-11-2024,0.0352083333333333,8.66,-55.85,34,7.103,-1.557
2651805.88,711758.32,14-11-2024,0.0352303240740741,8.49,-55.84,34,7.103,-1.387
2651803.12,711758.05,14-11-2024,0.03521875,8.49,-55.84,34,7.103,-1.387
2651808.65,711758.56,14-11-2024,0.0352418981481481,8.43,-55.79,34,7.103,-1.327
2651811.35,711758.79,14-11-2024,0.0352534722222222,8.51,-55.89,34,7.103,-1.407
2651814.07,711759.04,14-11-2024,0.0352662037037037,8.49,-55.93,34,7.103,-1.387
2651816.74,711759.3,14-11-2024,0.0352766203703704,8.52,-55.99,34,7.103,-1.417
2651822.2,711759.85,14-11-2024,0.0352997685185185,8.92,-56.4,34,7.103,-1.817
2651819.46,711759.56,14-11-2024,0.0352881944444444,8.94,-56.42,34,7.103,-1.837
2651824.95,711760.18,14-11-2024,0.0353113425925926,9.13,-56.61,34,7.103,-2.027
2651827.68,711760.52,14-11-2024,0.0353240740740741,9.43,-56.89,34,7.103,-2.327
2651830.42,711760.95,14-11-2024,0.0353344907407407,9.69,-57.17,34,7.103,-2.587
2651833.14,711761.35,14-11-2024,0.0353460648148148,9.99,-57.45,34,7.103,-2.887
2651838.64,711762.3,14-11-2024,0.035369212962963,10.57,-58.09,34,7.103,-3.467
2651835.87,711761.78,14-11-2024,0.0353576388888889,10.57,-58.09,34,7.103,-3.467
2651841.39,711762.77,14-11-2024,0.0353831018518519,10.86,-58.32,34,7.103,-3.757
2651844.14,711763.3,14-11-2024,0.0353912037037037,11.01,-58.54,34,7.103,-3.907
2651846.87,711763.8,14-11-2024,0.0354039351851852,11.14,-58.64,34,7.103,-4.037
2651849.6,711764.33,14-11-2024,0.0354155092592593,11.26,-58.76,34,7.103,-4.157
2651852.34,711764.89,14-11-2024,0.0354270833333333,11.62,-59.15,34,7.103,-4.517
2651855.05,711765.42,14-11-2024,0.0354398148148148,11.85,-59.38,34,7.103,-4.747
2651857.73,711765.96,14-11-2024,0.0354502314814815,12.16,-59.69,34,7.103,-5.057
2651860.44,711766.48,14-11-2024,0.0354641203703704,12.22,-59.74,34,7.103,-5.117
2651863.15,711766.99,14-11-2024,0.0354722222222222,12.19,-59.75,34,7.103,-5.087
2651865.84,711767.45,14-11-2024,0.0354849537037037,12.19,-59.68,34,7.103,-5.087
2651868.54,711767.95,14-11-2024,0.0354976851851852,12.22,-59.78,34,7.103,-5.117
2651871.24,711768.36,14-11-2024,0.0355069444444444,12.24,-59.75,34,7.103,-5.137
2651873.95,711768.85,14-11-2024,0.0355185185185185,12.45,-60.02,34,7.103,-5.347
2651876.65,711769.25,14-11-2024,0.03553125,12.55,-60.06,34,7.103,-5.447
2651879.35,711769.7,14-11-2024,0.0355428240740741,12.51,-60.1,34,7.103,-5.407
2651882.05,711770.1,14-11-2024,0.0355555555555556,12.37,-59.94,34,7.103,-5.267
2651887.36,711770.82,14-11-2024,0.0355775462962963,12.33,-59.91,34,7.103,-5.227
2651884.71,711770.47,14-11-2024,0.0355659722222222,12.33,-59.91,34,7.103,-5.227
2651889.99,711771.15,14-11-2024,0.0355891203703704,12.31,-59.9,34,7.103,-5.207
2651892.59,711771.43,14-11-2024,0.0356006944444444,12.43,-60.03,34,7.103,-5.327
2651895.18,711771.69,14-11-2024,0.0356145833333333,12.51,-60.14,34,7.103,-5.407
2651897.76,711771.84,14-11-2024,0.0356238425925926,12.43,-59.98,34,7.103,-5.327
2651900.36,711772.09,14-11-2024,0.0356354166666667,12.33,-59.99,34,7.103,-5.227
2651902.91,711772.17,14-11-2024,0.0356469907407407,12.4,-59.99,34,7.103,-5.297
2651905.44,711772.26,14-11-2024,0.0356574074074074,12.42,-60.08,34,7.103,-5.317
2651907.94,711772.32,14-11-2024,0.0356712962962963,12.3,-60,34,7.103,-5.197
2651910.4,711772.39,14-11-2024,0.0356805555555556,12.11,-59.74,34,7.103,-5.007
2651912.87,711772.49,14-11-2024,0.035693287037037,12.08,-59.69,34,7.103,-4.977
2651915.35,711772.61,14-11-2024,0.0357048611111111,12.12,-59.73,34,7.103,-5.017
2651917.82,711772.77,14-11-2024,0.0357164351851852,12.14,-59.77,34,7.103,-5.037
2651920.3,711772.94,14-11-2024,0.0357291666666667,12.06,-59.68,34,7.103,-4.957
2651925.31,711773.43,14-11-2024,0.0357511574074074,12.08,-59.67,34,7.103,-4.977
2651927.84,711773.77,14-11-2024,0.0357627314814815,11.97,-59.58,34,7.103,-4.867
2651930.4,711774.18,14-11-2024,0.0357743055555556,11.88,-59.48,34,7.103,-4.777
2651932.97,711774.65,14-11-2024,0.035787037037037,12.06,-59.65,34,7.103,-4.957
2651935.54,711775.17,14-11-2024,0.0357974537037037,12.16,-59.75,34,7.103,-5.057
2651940.76,711776.27,14-11-2024,0.0358206018518519,12.25,-59.86,34,7.103,-5.147
2651938.15,711775.7,14-11-2024,0.0358090277777778,12.25,-59.86,34,7.103,-5.147
2651943.37,711776.83,14-11-2024,0.0358321759259259,12.25,-59.81,34,7.103,-5.147
2651946,711777.4,14-11-2024,0.0358449074074074,12.28,-59.85,34,7.103,-5.177
2651948.6,711777.96,14-11-2024,0.0358553240740741,12.25,-59.81,34,7.103,-5.147
2651951.19,711778.51,14-11-2024,0.0358668981481481,12.27,-59.82,34,7.103,-5.167
2651953.81,711779.12,14-11-2024,0.0358784722222222,12.12,-59.72,34,7.103,-5.017
2651956.38,711779.7,14-11-2024,0.0358900462962963,12.21,-59.76,34,7.103,-5.107
2651961.55,711780.89,14-11-2024,0.0359131944444444,12.16,-59.69,34,7.103,-5.057
2651964.13,711781.49,14-11-2024,0.0359247685185185,12.48,-60.05,34,7.103,-5.377
2651966.68,711782.03,14-11-2024,0.0359363425925926,12.58,-60.2,34,7.103,-5.477
2651969.23,711782.47,14-11-2024,0.0359479166666667,12.52,-60.12,34,7.103,-5.417
2651971.74,711782.85,14-11-2024,0.0359606481481482,12.34,-59.95,34,7.103,-5.237
2651976.62,711783.34,14-11-2024,0.0359826388888889,12.37,-59.94,34,7.103,-5.267
2651974.19,711783.13,14-11-2024,0.0359710648148148,12.37,-59.94,34,7.103,-5.267
2651979.01,711783.49,14-11-2024,0.035994212962963,12.36,-59.92,34,7.103,-5.257
2651981.35,711783.55,14-11-2024,0.036005787037037,12.28,-59.82,34,7.103,-5.177
2651983.66,711783.56,14-11-2024,0.0360185185185185,12.24,-59.78,34,7.103,-5.137
2651985.95,711783.51,14-11-2024,0.0360289351851852,12.31,-59.82,34,7.103,-5.207
2651988.25,711783.47,14-11-2024,0.0360405092592593,12.25,-59.79,34,7.103,-5.147
2651990.57,711783.41,14-11-2024,0.0360520833333333,12.43,-59.97,34,7.103,-5.327
2651992.88,711783.32,14-11-2024,0.0360636574074074,12.42,-59.97,34,7.103,-5.317
2651995.17,711783.27,14-11-2024,0.0360763888888889,12.42,-59.98,34,7.103,-5.317
2651997.46,711783.22,14-11-2024,0.0360868055555556,12.4,-59.94,34,7.103,-5.297
2651999.78,711783.23,14-11-2024,0.0360983796296296,12.62,-60.18,34,7.103,-5.517
2652002.11,711783.32,14-11-2024,0.0361099537037037,12.59,-60.17,34,7.103,-5.487
2652004.4,711783.45,14-11-2024,0.0361215277777778,12.56,-60.11,34,7.103,-5.457
2652006.74,711783.74,14-11-2024,0.0361354166666667,12.9,-60.46,34,7.103,-5.797
2652009.14,711784.08,14-11-2024,0.0361435185185185,12.9,-60.48,34,7.103,-5.797
2652011.57,711784.51,14-11-2024,0.03615625,12.85,-60.39,34,7.103,-5.747
2652014.02,711785.01,14-11-2024,0.0361678240740741,12.77,-60.36,34,7.103,-5.667
2652016.52,711785.51,14-11-2024,0.0361793981481481,12.7,-60.27,34,7.103,-5.597
2652019.06,711786.07,14-11-2024,0.0361921296296296,12.51,-60.1,34,7.103,-5.407
2652021.59,711786.56,14-11-2024,0.0362013888888889,12.53,-60.11,34,7.103,-5.427
2652024.15,711787.02,14-11-2024,0.0362141203703704,12.65,-60.26,34,7.103,-5.547
2652026.73,711787.48,14-11-2024,0.0362256944444444,12.59,-60.17,34,7.103,-5.487
2652029.27,711787.85,14-11-2024,0.0362372685185185,12.42,-59.99,34,7.103,-5.317
2652031.8,711788.16,14-11-2024,0.03625,11.45,-59.02,34,7.103,-4.347
2652034.34,711788.46,14-11-2024,0.0362604166666667,11.47,-59.07,34,7.103,-4.367
2652036.84,711788.73,14-11-2024,0.0362719907407407,11.11,-58.7,34,7.103,-4.007
2652039.31,711788.98,14-11-2024,0.0362835648148148,11.01,-58.6,34,7.103,-3.907
2652041.84,711789.26,14-11-2024,0.0362951388888889,10.97,-58.5,34,7.103,-3.867
2652044.34,711789.47,14-11-2024,0.0363078703703704,11,-58.48,34,7.103,-3.897
2652046.84,711789.71,14-11-2024,0.036318287037037,10.91,-58.35,34,7.103,-3.807
2652049.38,711789.94,14-11-2024,0.0363298611111111,10.94,-58.35,34,7.103,-3.837
2652051.9,711790.18,14-11-2024,0.0363414351851852,10.98,-58.36,34,7.103,-3.877
2652054.46,711790.46,14-11-2024,0.0363530092592593,12.12,-59.52,34,7.103,-5.017
2652056.99,711790.72,14-11-2024,0.0363657407407407,12.05,-59.42,34,7.103,-4.947
2652062.13,711791.42,14-11-2024,0.0363888888888889,11.41,-58.84,34,7.103,-4.307
2652059.55,711791.06,14-11-2024,0.0363761574074074,11.41,-58.84,34,7.103,-4.307
2652064.67,711791.74,14-11-2024,0.0363993055555556,11.37,-58.74,34,7.103,-4.267
2652067.23,711792.13,14-11-2024,0.0364108796296296,11.4,-58.76,34,7.103,-4.297
2652069.81,711792.51,14-11-2024,0.0364236111111111,11.1,-58.43,34,7.103,-3.997
2652072.39,711792.93,14-11-2024,0.0364328703703704,11.28,-58.62,34,7.103,-4.177
2652074.95,711793.35,14-11-2024,0.0364444444444444,11.05,-58.31,34,7.103,-3.947
2652077.57,711793.85,14-11-2024,0.0364571759259259,11,-58.3,34,7.103,-3.897
2652080.17,711794.34,14-11-2024,0.0364675925925926,11.25,-58.55,34,7.103,-4.147
2652082.78,711794.81,14-11-2024,0.0364814814814815,11.17,-58.47,34,7.103,-4.067
2652085.4,711795.34,14-11-2024,0.0364918981481481,11.22,-58.57,34,7.103,-4.117
2652088.01,711795.86,14-11-2024,0.0365034722222222,11.31,-58.61,34,7.103,-4.207
2652090.59,711796.39,14-11-2024,0.0365150462962963,11.28,-58.58,34,7.103,-4.177
2652093.21,711796.95,14-11-2024,0.0365266203703704,11.01,-58.34,34,7.103,-3.907
2652095.83,711797.47,14-11-2024,0.0365393518518519,11.44,-58.81,34,7.103,-4.337
2652100.94,711798.46,14-11-2024,0.0365601851851852,11.11,-58.42,34,7.103,-4.007
2652103.5,711798.93,14-11-2024,0.0365729166666667,11.11,-58.36,34,7.103,-4.007
2652106.06,711799.4,14-11-2024,0.0365844907407407,11.03,-58.27,34,7.103,-3.927
2652108.58,711799.84,14-11-2024,0.0365972222222222,11.01,-58.23,34,7.103,-3.907
2652111.13,711800.25,14-11-2024,0.0366076388888889,11.1,-58.25,34,7.103,-3.997
2652113.67,711800.64,14-11-2024,0.036619212962963,11.11,-58.29,34,7.103,-4.007
2652116.23,711801.01,14-11-2024,0.036630787037037,11.08,-58.27,34,7.103,-3.977
2652118.78,711801.33,14-11-2024,0.0366423611111111,11.28,-58.49,34,7.103,-4.177
2652121.37,711801.62,14-11-2024,0.03665625,11.11,-58.33,34,7.103,-4.007
2652123.9,711801.9,14-11-2024,0.0366655092592593,11.1,-58.33,34,7.103,-3.997
2652126.45,711802.13,14-11-2024,0.0366770833333333,11.23,-58.52,34,7.103,-4.127
2652129,711802.37,14-11-2024,0.0366886574074074,11.29,-58.59,34,7.103,-4.187
2652131.56,711802.63,14-11-2024,0.0367002314814815,11.32,-58.61,34,7.103,-4.217
2652134.11,711802.94,14-11-2024,0.036712962962963,11.34,-58.57,34,7.103,-4.237
2652136.7,711803.26,14-11-2024,0.0367233796296296,11.29,-58.53,34,7.103,-4.187
2652139.31,711803.64,14-11-2024,0.0367349537037037,11.29,-58.53,34,7.103,-4.187
2652141.93,711804.06,14-11-2024,0.0367465277777778,11.34,-58.6,34,7.103,-4.237
2652144.57,711804.55,14-11-2024,0.0367581018518519,11.29,-58.54,34,7.103,-4.187
2652147.22,711805.06,14-11-2024,0.0367719907407407,11.19,-58.46,34,7.103,-4.087
2652152.48,711806.15,14-11-2024,0.0367939814814815,11.26,-58.51,34,7.103,-4.157
2652149.84,711805.61,14-11-2024,0.03678125,11.26,-58.51,34,7.103,-4.157
2652155.14,711806.74,14-11-2024,0.0368043981481481,11.16,-58.43,34,7.103,-4.057
2652157.82,711807.26,14-11-2024,0.0368159722222222,11.1,-58.34,34,7.103,-3.997
2652160.48,711807.79,14-11-2024,0.0368287037037037,11.19,-58.44,34,7.103,-4.087
2652163.16,711808.25,14-11-2024,0.0368391203703704,11.2,-58.43,34,7.103,-4.097
2652165.85,711808.68,14-11-2024,0.0368506944444444,11.23,-58.41,34,7.103,-4.127
2652168.53,711809.1,14-11-2024,0.0368622685185185,11.23,-58.44,34,7.103,-4.127
2652171.17,711809.46,14-11-2024,0.0368738425925926,11.16,-58.36,34,7.103,-4.057
2652173.78,711809.76,14-11-2024,0.0368865740740741,11.08,-58.29,34,7.103,-3.977
2652176.41,711810.07,14-11-2024,0.0368969907407407,10.95,-58.16,34,7.103,-3.847
2652179.04,711810.34,14-11-2024,0.0369097222222222,10.89,-58.07,34,7.103,-3.787
2652181.58,711810.59,14-11-2024,0.0369201388888889,11.79,-58.97,34,7.103,-4.687
2652183.99,711810.77,14-11-2024,0.036931712962963,12.02,-59.16,34,7.103,-4.917
2652188.26,711810.93,14-11-2024,0.0369548611111111,12.21,-59.43,34,7.103,-5.107
2652186.22,711810.9,14-11-2024,0.0369444444444444,12.21,-59.43,34,7.103,-5.107
2652190.06,711810.89,14-11-2024,0.0369664351851852,12.21,-59.48,34,7.103,-5.107
2652196.02,711791.86,14-11-2024,0.037255787037037,12.37,-59.48,35,7.103,-5.267
2652194.47,711791.2,14-11-2024,0.0372685185185185,12.3,-59.45,35,7.103,-5.197
2652192.76,711790.67,14-11-2024,0.0372789351851852,12.21,-59.31,35,7.103,-5.107
2652190.96,711790.21,14-11-2024,0.0372916666666667,12.14,-59.18,35,7.103,-5.037
2652189.09,711789.77,14-11-2024,0.0373020833333333,12.06,-59.09,35,7.103,-4.957
2652187.08,711789.43,14-11-2024,0.0373136574074074,12,-58.95,35,7.103,-4.897
2652184.93,711789.07,14-11-2024,0.0373252314814815,11.13,-58.11,35,7.103,-4.027
2652182.66,711788.78,14-11-2024,0.0373368055555556,11.1,-58.07,35,7.103,-3.997
2652180.33,711788.52,14-11-2024,0.0373506944444444,11.17,-58.12,35,7.103,-4.067
2652177.92,711788.3,14-11-2024,0.0373599537037037,11.07,-58.01,35,7.103,-3.967
2652175.42,711788.12,14-11-2024,0.0373715277777778,11.11,-58.03,35,7.103,-4.007
2652172.89,711787.94,14-11-2024,0.0373831018518519,11.17,-58.07,35,7.103,-4.067
2652170.3,711787.74,14-11-2024,0.0373946759259259,11.14,-58.07,35,7.103,-4.037
2652164.92,711787.37,14-11-2024,0.0374178240740741,11.4,-58.34,35,7.103,-4.297
2652167.66,711787.58,14-11-2024,0.0374074074074074,11.4,-58.34,35,7.103,-4.297
2652162.18,711787.19,14-11-2024,0.0374293981481481,11.47,-58.37,35,7.103,-4.367
2652159.38,711787.03,14-11-2024,0.0374409722222222,11.45,-58.36,35,7.103,-4.347
2652156.56,711786.83,14-11-2024,0.0374525462962963,11.35,-58.31,35,7.103,-4.247
2652153.78,711786.61,14-11-2024,0.0374652777777778,11.4,-58.35,35,7.103,-4.297
2652151,711786.38,14-11-2024,0.0374756944444444,11.25,-58.17,35,7.103,-4.147
2652148.25,711786.07,14-11-2024,0.0374872685185185,11.42,-58.39,35,7.103,-4.317
2652145.53,711785.74,14-11-2024,0.0374988425925926,11.41,-58.39,35,7.103,-4.307
2652142.87,711785.31,14-11-2024,0.0375104166666667,11.44,-58.43,35,7.103,-4.337
2652140.22,711784.8,14-11-2024,0.0375231481481481,11.28,-58.25,35,7.103,-4.177
2652137.6,711784.2,14-11-2024,0.0375335648148148,11.23,-58.21,35,7.103,-4.127
2652132.19,711782.98,14-11-2024,0.037556712962963,11.08,-58.02,35,7.103,-3.977
2652134.89,711783.6,14-11-2024,0.0375451388888889,11.08,-58.02,35,7.103,-3.977
2652129.42,711782.43,14-11-2024,0.037568287037037,10.97,-57.86,35,7.103,-3.867
2652126.67,711781.9,14-11-2024,0.0375821759259259,11.17,-58.09,35,7.103,-4.067
2652123.91,711781.44,14-11-2024,0.0375914351851852,11.22,-58.11,35,7.103,-4.117
2652121.15,711781.01,14-11-2024,0.0376030092592593,11.23,-58.12,35,7.103,-4.127
2652115.46,711780.26,14-11-2024,0.0376261574074074,11,-57.84,35,7.103,-3.897
2652118.31,711780.61,14-11-2024,0.0376145833333333,11,-57.84,35,7.103,-3.897
2652112.61,711779.95,14-11-2024,0.0376388888888889,11.11,-57.93,35,7.103,-4.007
2652109.74,711779.68,14-11-2024,0.0376493055555556,11.31,-58.12,35,7.103,-4.207
2652106.83,711779.46,14-11-2024,0.0376597222222222,11.44,-58.24,35,7.103,-4.337
2652103.96,711779.18,14-11-2024,0.0376736111111111,12.21,-59.07,35,7.103,-5.107
2652101.11,711778.97,14-11-2024,0.0376840277777778,11.54,-58.38,35,7.103,-4.437
2652098.25,711778.73,14-11-2024,0.0376967592592593,11.53,-58.35,35,7.103,-4.427
2652095.41,711778.44,14-11-2024,0.0377071759259259,11.6,-58.39,35,7.103,-4.497
2652092.55,711778.2,14-11-2024,0.0377199074074074,11.72,-58.48,35,7.103,-4.617
2652089.68,711777.93,14-11-2024,0.0377303240740741,11.48,-58.25,35,7.103,-4.377
2652086.82,711777.67,14-11-2024,0.0377418981481481,11.19,-57.93,35,7.103,-4.087
2652084,711777.37,14-11-2024,0.0377546296296296,11.28,-58.03,35,7.103,-4.177
2652078.32,711776.6,14-11-2024,0.0377766203703704,11.25,-58.04,35,7.103,-4.147
2652075.49,711776.16,14-11-2024,0.0377881944444444,11.4,-58.16,35,7.103,-4.297
2652072.67,711775.67,14-11-2024,0.0377997685185185,11.51,-58.23,35,7.103,-4.407
2652069.84,711775.16,14-11-2024,0.0378125,11.29,-58,35,7.103,-4.187
2652064.18,711774.17,14-11-2024,0.0378344907407407,12.46,-59.19,35,7.103,-5.357
